"","PL_Index","LP_Index","Pivot_Energy","PLEC_Flux_Density","LP_Flux_Density","PL_Flux_Density","Frac2_Variability","nuFnu_Band7","PLEC_Index","Flux_Band2","Flux_Band7","nuFnu_Band2","Frac_Variability","PLEC_Expfactor","Variability2_Index","Variability_Index","nuFnu_Band6","Flux_Band3","Npred","Flux_Band6","nuFnu_Band3","Flux_Band1","nuFnu_Band1","LP_beta","LP_SigCurv","Energy_Flux100","PLEC_SigCurv","Flux_Band4","nuFnu_Band4","nuFnu_Band5","Flux_Band5","Flux1000","Signif_Avg","PLEC_Exp_Index","Source_Name","ASSOC_FGL","CLASS1","ASSOC1"
"1846",2.58811593055725,2.55267381668091,690.451721191406,1.40675264406059e-12,1.41428015132394e-12,1.30542029009445e-12,0.797318637371063,2.73289687952333e-17,2.32547092437744,9.39405975231011e-09,6.36806781284071e-16,2.13304352479626e-12,0.437032401561737,0.00344786746427417,142.632949829102,28.7088527679443,3.05639563656424e-17,1.83187576219268e-09,934.571350097656,1.34605616126119e-15,1.17564345845228e-12,1.11343467779079e-08,1.74291299708668e-12,0.0790056362748146,1.43396329879761,5.19096527915042e-12,1.73431050777435,2.74350209217289e-10,6.22947873840651e-13,3.60529504471116e-13,5.61773440266311e-11,3.1508989861706e-10,13.731707572937,0.666666686534882,"4FGL J1317.6+3428 ","3FGL J1317.8+3429 ","fsrq","S4 1315+34                  "
"1851",1.92435920238495,1.60229015350342,3533.43920898438,2.32054620067116e-14,2.43629816570456e-14,1.70920372852875e-14,0,1.69170445929588e-17,0.829422235488892,4.78301886985832e-09,3.07121758817556e-16,1.15797280618446e-12,0.463647544384003,0.0044097350910306,44.8525810241699,12.4108934402466,7.30254561247951e-13,2.18663490092474e-11,179.151123046875,3.01632399613005e-11,1.51475630405821e-14,4.16070555786519e-09,6.68550067736695e-13,0.341599971055984,2.44946718215942,2.36849797587146e-12,2.56233358383179,1.58572557862335e-10,3.83905526726153e-13,3.7457499124996e-13,5.40719795327771e-11,2.06896139109958e-10,7.7828426361084,0.666666686534882,"4FGL J1319.5+1404 ","3FGL J1319.3+1402 ","bll","RX J1319.4+1405             "
"1852",2.04100394248962,2.02738928794861,2184.65502929688,8.21364664108613e-14,8.24318437402279e-14,8.07929298549809e-14,0.211897298693657,6.83695829985231e-13,1.99408102035522,9.04692015746278e-11,1.30183832464104e-11,2.16518900790323e-14,0.413072347640991,0.000178606976987794,60.2706451416016,21.1209449768066,6.54630863405892e-13,1.16238874081631e-09,585.01953125,2.73527762939541e-11,7.94206768493094e-13,1.34498829851282e-08,2.15115685681111e-12,0.0123438304290175,0.300968825817108,4.21700131411629e-12,0.517381608486176,2.5241692069855e-10,6.04106445856872e-13,4.82031678027822e-13,7.05494135333495e-11,3.79382220083713e-10,17.0381870269775,0.666666686534882,"4FGL J1319.8+7759 ","3FGL J1319.6+7759 ","bll","NVSS J131921+775823         "
"1853",2.5335521697998,2.433030128479,922.840942382812,3.59960244120452e-13,3.73845079242388e-13,2.92600579182567e-13,1.09598457813263,9.26536981695916e-17,1.85946464538574,5.3492752449813e-09,2.11991234401541e-15,1.22085230380015e-12,1.2143896818161,0.00796182546764612,101.580543518066,37.6896858215332,1.61769977567641e-14,8.06804456576771e-10,412.641479492188,7.08809801217708e-13,5.20931171463235e-13,1.62528462910316e-10,2.54954443787338e-14,0.252748996019363,2.0052375793457,2.38769442585662e-12,1.87816190719604,1.5662410257633e-10,3.57459450494452e-13,6.63091882292279e-14,1.02697919612815e-11,1.55609289342884e-10,6.44285345077515,0.666666686534882,"4FGL J1320.7+3314 ","                  ","fsrq","87GB 131814.4+332742        "
"1854",2.33833265304565,2.23491239547729,682.029052734375,6.85150981089011e-12,7.04570169568486e-12,6.53762721042339e-12,0.89643394947052,1.22066134869252e-13,2.0859637260437,2.39256934264631e-08,3.32756240097043e-12,5.75721761930659e-12,0.68685245513916,0.00263602053746581,716.631958007812,350.549926757812,9.91623558439791e-13,8.08040834243684e-09,2952.72900390625,4.4622968514707e-11,5.42241468740046e-12,4.11692369084449e-08,6.6418225086462e-12,0.0907948538661003,4.17975330352783,2.16248772361149e-11,4.35817575454712,1.6408789882405e-09,3.791143180637e-12,2.32205032112132e-12,3.62823937560819e-10,2.0772243924938e-09,48.1380310058594,0.666666686534882,"4FGL J1321.1+2216 ","3FGL J1321.0+2215 ","fsrq","TXS 1318+225                "
"1855",2.47162652015686,2.54543662071228,1127.38500976562,1.79725863098251e-13,1.57121182926302e-13,1.81681275926437e-13,0,2.34274569543301e-16,2.51705026626587,4.51759918362882e-09,5.24743009461259e-15,1.03708621551624e-12,0,-0.000274599704425782,38.6393623352051,7.01994562149048,1.93151741888047e-13,7.96342991549182e-10,342.180328369141,8.4137852934818e-12,5.17755001198938e-13,1.00904298250271e-08,1.58669095657454e-12,-0.0855034291744232,1.36596286296844,2.36432011122001e-12,0.34183257818222,3.74125279367643e-11,8.58863693597826e-14,3.07986275371874e-13,4.73704166170652e-11,1.65916724803594e-10,5.23065519332886,0.666666686534882,"4FGL J1321.3-2641 ","                  ","fsrq","PKS 1318-263                "
"1856",2.17146873474121,2.1807107925415,2324.51611328125,2.29210774709346e-14,2.23493539484605e-14,2.31653922661088e-14,0,1.85677455398839e-13,2.20499444007874,6.67382427099739e-10,3.72299890569194e-12,1.57695769420138e-13,0.497976809740067,-0.000122300582006574,41.2370262145996,10.4757862091064,1.49118009064829e-13,5.36664879202675e-10,170.886734008789,6.31080561072639e-12,3.61122725689791e-13,6.18114492922928e-09,9.83507871497868e-13,-0.0209987703710794,0.276197552680969,1.39215191024417e-12,0.19183774292469,5.24944011870421e-11,1.24039003352415e-13,1.97062242283767e-13,2.92854421268807e-11,1.22947568792497e-10,4.48505830764771,0.666666686534882,"4FGL J1321.9+3219 ","                  ","bll","B2 1320+32                  "
"1857",2.48616003990173,2.44549226760864,884.772033691406,6.48098274266123e-13,6.44633706223946e-13,6.13256570091564e-13,0.941706538200378,1.53933535028081e-18,2.29670524597168,6.93845336741106e-09,3.46532527639738e-17,1.59064168087086e-12,0.820038735866547,0.00166744878515601,165.116455078125,75.3974456787109,1.00970386294596e-13,1.45189871236795e-09,888.896423339844,4.40437530196958e-12,9.42434715336948e-13,1.2677157101848e-08,1.99231473332895e-12,0.0395637601613998,0.659461379051208,4.4071807835111e-12,1.21810567378998,2.48023157567445e-10,5.68593512117327e-13,4.27135377848581e-13,6.58037443979076e-11,3.04159059050235e-10,11.8724842071533,0.666666686534882,"4FGL J1322.0+8317 ","3FGL J1321.7+8312 ","fsrq","S5 1322+83                  "
"1858",2.24879121780396,2.29329705238342,1431.22021484375,1.88016906189047e-13,1.7890540665675e-13,1.87723941209514e-13,0.758389711380005,1.48796543120687e-13,2.24297738075256,5.21730569857937e-09,3.07336382905643e-12,1.22356866392309e-12,0.699520111083984,2.94411402137484e-05,92.6007385253906,33.4555549621582,1.19452489349622e-13,9.29104682079185e-10,467.052490234375,5.09346211041706e-12,6.1961742160721e-13,1.30761881322883e-08,2.0742637208554e-12,-0.031756155192852,0.613235414028168,3.93980681412387e-12,0.0312275048345327,2.15381587564956e-10,5.05115426482211e-13,6.79195035716701e-13,1.01844026267894e-10,3.35675792717538e-10,10.6681661605835,0.666666686534882,"4FGL J1322.2+0842 ","3FGL J1322.3+0839 ","fsrq","NVSS J132210+084231         "
"1860",2.60264468193054,2.48542404174805,403.030944824219,1.57211466067508e-11,1.62623751270852e-11,1.49935879684149e-11,0.967570781707764,9.41438089594945e-14,2.34451508522034,2.53783927206541e-08,2.83599099065723e-12,5.91417800149818e-12,0.675917208194733,0.00390082644298673,544.969604492188,232.090591430664,2.37487221728394e-13,5.93967808271145e-09,2012.59582519531,1.10914740933388e-11,3.82911107335571e-12,2.12276116684507e-08,3.38276130197601e-12,0.101252906024456,2.65637826919556,1.373487955314e-11,2.49046897888184,7.23986981476799e-10,1.61495003567907e-12,4.9845961776554e-13,8.12850758924455e-11,8.79820605259596e-10,27.050271987915,0.666666686534882,"4FGL J1322.6-0936 ","3FGL J1322.8-0938 ","fsrq","PKS B1319-093               "
"1863",1.89120543003082,1.6291925907135,3733.94140625,1.88570676001171e-14,1.96396243994264e-14,1.31287362437667e-14,0,2.82019619788319e-17,0.627117574214935,1.73156555760556e-09,5.04991566971916e-16,4.20593356149912e-13,0.38079509139061,0.00538344727829099,39.3628387451172,10.6642560958862,4.27028963405351e-13,5.68927500596561e-13,142.64306640625,1.75806088437147e-11,3.95669365513659e-16,5.55686052727822e-11,8.9406614571649e-15,0.381421744823456,2.32952070236206,2.03648209406992e-12,2.51076030731201,1.13495268738717e-10,2.75677430102567e-13,4.88120123747632e-13,7.01861138652227e-11,1.7505163985021e-10,7.05641555786133,0.666666686534882,"4FGL J1322.9+0437 ","3FGL J1322.9+0435 ","bll","RBS 1257                    "
"1865",1.86935901641846,1.69017827510834,3150.82397460938,6.36336076604953e-14,6.54607458191493e-14,5.39913979410306e-14,0.427534610033035,5.22595313377783e-13,1.37213957309723,1.02115693678684e-09,9.272749235123e-12,2.48575059190806e-13,0.426334351301193,0.0018272950546816,76.1656341552734,23.190465927124,1.56094321496214e-12,8.31129831624366e-10,420.779266357422,6.41242128840425e-11,5.79525088941629e-13,2.86722572767628e-11,4.61721301789992e-15,0.144576787948608,2.54177141189575,6.13789357881145e-12,3.03432822227478,2.78304906897731e-10,6.77463510637133e-13,1.23269428518868e-12,1.76787681716029e-10,5.2109727644023e-10,16.8500385284424,0.666666686534882,"4FGL J1323.9+1405 ","3FGL J1323.9+1405 ","bll","RX J1323.9+1406             "
"1866",2.86227464675903,2.81872463226318,539.195861816406,1.26240250891696e-12,1.26006290904895e-12,1.16715122809585e-12,0.607060313224792,4.14426288090784e-17,2.54175329208374,9.98073979019409e-09,1.05118324001476e-15,2.20995465850804e-12,0.667811751365662,0.0047200582921505,81.2107086181641,25.9376621246338,1.09396445467728e-18,7.29280524858211e-10,593.060180664062,4.94063333174899e-17,4.54339907710044e-13,1.77463590489424e-08,2.7487029579526e-12,0.0829100832343102,0.768131613731384,2.6891102192228e-12,1.07586312294006,1.05328058774834e-10,2.33219422506731e-13,8.81692112440595e-14,1.41524188201902e-11,1.07018262307523e-10,5.89087295532227,0.666666686534882,"4FGL J1324.9+4748 ","                  ","fsrq","TXS 1322+479                "
"1867",1.91782736778259,1.76444637775421,3003.48583984375,2.64366758600523e-14,3.01480337276758e-14,1.36568290991278e-14,0,4.13850472446263e-14,0.000150752064655535,1.79986329117664e-13,1.48889689639831e-12,5.24929478470641e-17,0,0.0121034411713481,36.7731590270996,4.64836740493774,4.88942382675245e-14,1.4914833257329e-11,56.3643379211426,2.5735572527219e-12,1.29001178161381e-14,1.00274904905781e-15,1.73818447720791e-19,0.911489188671112,3.59497284889221,8.21257883747151e-13,3.49085235595703,9.88514825550624e-11,2.68626131538427e-13,3.27809963418871e-13,5.26040599968525e-11,1.61967730893942e-10,5.62295532226562,0.666666686534882,"4FGL J1325.6-0227 ","                  ","bll","1RXS J132542.1-022800       "
"1868",1.85130453109741,1.42224681377411,4460.5810546875,8.74139018005975e-15,9.35024677990856e-15,5.46473300909889e-15,0,3.13588492237553e-18,0.19385153055191,1.11018749748837e-09,5.52226571033789e-17,2.70732411098915e-13,0,0.00629576854407787,42.9532928466797,8.40755653381348,4.57551694015707e-13,4.2647364806303e-11,79.1588516235352,1.87627396258661e-11,2.98008518632552e-14,7.17962625115809e-12,1.15699703100549e-15,0.550564765930176,2.29351425170898,1.1941746419844e-12,2.28005862236023,4.25809734694305e-11,1.03838771890914e-13,2.62598834821146e-13,3.75799599772186e-11,1.0024485408433e-10,4.28140783309937,0.666666686534882,"4FGL J1326.1+1232 ","                  ","bll","LEDA 1410672                "
"1869",1.64543628692627,1.56843721866608,11970.013671875,9.28040743109978e-16,9.50944408124616e-16,8.11979600462924e-16,0,4.3945608870638e-13,1.33886420726776,1.13900998008343e-11,7.08949218775068e-12,2.83521811544451e-15,0,0.000460003793705255,27.1430587768555,3.71202516555786,3.60840995755271e-13,6.4852345715849e-11,42.0008544921875,1.44962913201097e-11,4.64462147941377e-14,5.50430968165871e-12,8.94336560984901e-16,0.0858995094895363,0.617645084857941,1.01946999019747e-12,0.702414453029633,3.07048969583334e-11,7.64304865599232e-14,1.26380568336859e-13,1.76463808843064e-11,7.093209353215e-11,4.34454107284546,0.666666686534882,"4FGL J1326.7-0503 ","                  ","fsrq","TXS 1324-047                "
"1870",2.28515934944153,2.11258840560913,1044.89562988281,3.02613229613558e-12,3.1596897407532e-12,2.7454978394903e-12,1.04279005527496,1.58855892849752e-13,1.8311595916748,1.93040712304082e-08,4.77964889888938e-12,4.86308692967952e-12,0.781449139118195,0.00381276034750044,692.739624023438,325.209747314453,1.1382571317789e-12,7.33753191539677e-09,2417.68359375,5.21763778016382e-11,5.09667308357109e-12,3.13737160695382e-08,5.18224829368363e-12,0.163289353251457,5.78752708435059,2.15304440942532e-11,5.65309762954712,2.07094186244206e-09,4.84326337715779e-12,3.04233569760337e-12,4.77485495586905e-10,2.63252042387307e-09,35.2906036376953,0.666666686534882,"4FGL J1326.8-5256 ","3FGL J1326.6-5256 ","bll","PMN J1326-5256              "
"1871",2.47825765609741,2.38471245765686,581.841735839844,8.36442460433462e-12,8.65612789779924e-12,7.84658102381819e-12,0.644297420978546,1.31684349839387e-13,2.1998188495636,2.69385793671972e-08,3.9125538746354e-12,6.40068380242109e-12,0.430215954780579,0.00364583148621023,361.980285644531,126.076164245605,4.46484158238974e-13,7.06856928545108e-09,2658.95239257812,2.06646488115636e-11,4.64825790705281e-12,3.33731335899756e-08,5.36442331527942e-12,0.111396059393883,4.01949691772461,1.75800242419033e-11,3.70696949958801,1.18743981314395e-09,2.68629389565955e-12,1.29253845040228e-12,2.07952807751433e-10,1.41077671766965e-09,38.5834083557129,0.666666686534882,"4FGL J1326.9+2210 ","3FGL J1326.8+2211 ","fsrq","B2 1324+22                  "
"1872",1.71745443344116,1.38136970996857,6392.01416015625,3.74978436430869e-15,4.05820854216176e-15,2.92441259061452e-15,0,3.27292609247215e-13,1.02060294151306,2.03830130551808e-09,5.44568123234113e-12,5.03735725007615e-13,0,0.00147066719364375,31.0411338806152,4.8403434753418,5.62223065412454e-13,1.42166708669343e-15,68.2075881958008,2.27496285698514e-11,1.00942742325497e-18,5.32233768169021e-09,8.62286424988673e-13,0.22823765873909,1.41252756118774,1.26426701139298e-12,1.47877180576324,5.107900907797e-11,1.26234133280938e-13,1.71426715596217e-13,2.41435586800787e-11,9.49895995194794e-11,4.88463163375854,0.666666686534882,"4FGL J1327.8+2522 ","3FGL J1327.9+2524 ","bll","NVSS J132758+252750         "
"1873",1.98094046115875,1.96265482902527,5151.822265625,3.44205797219756e-14,3.35861472368446e-14,3.21788528169584e-14,0,1.75121549206292e-12,1.79334211349487,2.75109313108146e-09,3.25416533997203e-11,6.6232550043413e-13,0.22358538210392,0.000498929817695171,47.1662330627441,13.2060737609863,1.62591359646747e-12,1.68589964211208e-09,745.497741699219,6.75353661883094e-11,1.16008418149516e-12,1.61515600893836e-08,2.58942975568666e-12,0.026333486661315,0.665235877037048,9.37055988359248e-12,1.45625782012939,5.64575775019449e-10,1.35921579980797e-12,1.13687889397723e-12,1.65217645120563e-10,8.34810498506755e-10,16.6378211975098,0.666666686534882,"4FGL J1328.5-4727 ","3FGL J1328.5-4728 ","bll","1WGA J1328.6-4727           "
"1877",1.94495368003845,1.89119982719421,2484.11157226562,6.12181339692056e-14,6.1775271584328e-14,5.77023509269053e-14,0.257679909467697,5.96304310183232e-13,1.7735161781311,1.32582600453901e-09,1.09181622076626e-11,3.20329917105622e-13,0.392933577299118,0.000655640673357993,68.6904144287109,23.5520057678223,6.73710761657509e-13,7.31074145665644e-10,484.091278076172,2.78844794476818e-11,5.05205361052419e-13,1.07964979179087e-08,1.7333808000064e-12,0.0451002158224583,1.10588490962982,4.01716247072637e-12,1.5946079492569,2.14248160879116e-10,5.1764029260909e-13,7.06623561747e-13,1.02254295308857e-10,3.53842538602933e-10,17.5985164642334,0.666666686534882,"4FGL J1330.2+7002 ","3FGL J1330.6+7002 ","bll","NVSS J133025+700141         "
"1878",2.15364742279053,1.97833466529846,1693.994140625,1.16999075358559e-13,1.20686596024981e-13,1.0500727078231e-13,0.0334823057055473,7.90250306924985e-19,1.74469661712646,2.60205412772052e-09,1.57355841784106e-17,6.15909016496441e-13,0.15314382314682,0.00231728027574718,57.0757598876953,8.94645309448242,3.716269100177e-13,5.97132121527011e-10,416.2587890625,1.57002622708236e-11,4.02645988382619e-13,1.26391404009496e-08,2.01248458002456e-12,0.136545225977898,1.44082760810852,3.17388476611669e-12,1.76467573642731,2.42339426304028e-10,5.73620090229404e-13,4.37968400695404e-13,6.49515927153566e-11,2.81903389520721e-10,11.3414154052734,0.666666686534882,"4FGL J1330.3+4441 ","3FGL J1330.0+4437 ","bll","1RXS J133021.4+444117       "
"1879",2.47857427597046,2.31462836265564,933.442932128906,2.82856501892734e-13,2.96576348549071e-13,2.14367382894189e-13,0,1.37186614190164e-17,1.45077180862427,2.9485799218909e-11,3.08021837203132e-16,6.76447880863925e-15,0.446181237697601,0.0119314603507519,30.7095699310303,11.1854887008667,3.09613802540272e-17,6.78113953878068e-10,295.580688476562,1.34958077123383e-15,4.40542296652885e-13,6.30229024523032e-09,9.90748065185509e-13,0.352174460887909,2.16294121742249,1.75437800137984e-12,2.1848611831665,9.41115102515155e-11,2.15905730251674e-13,1.89573603668301e-13,2.91805121732658e-11,1.2214268485522e-10,4.6894907951355,0.666666686534882,"4FGL J1330.4+3157 ","                  ","bll","MG2 J132953+3153            "
"1882",1.85205507278442,1.55774128437042,4875.05029296875,6.19121622729996e-15,6.59191066871277e-15,5.23836430097813e-15,0,3.66399320822844e-13,1.22979760169983,1.41199330006003e-09,6.4542919619992e-12,3.44305665792369e-13,0,0.0016409793170169,41.0258750915527,1.2030383348465,2.1489438646518e-13,6.4772694152726e-11,124.490653991699,8.81279250963818e-12,4.52573972764027e-14,1.3649349206446e-08,2.19952745253438e-12,0.208253920078278,1.31612038612366,1.34922444310764e-12,1.44068777561188,5.25895889336159e-11,1.28236397195503e-13,2.91063072081765e-13,4.16571395434051e-11,1.13315787308998e-10,6.83049869537354,0.666666686534882,"4FGL J1331.0+5653 ","3FGL J1330.4+5641 ","bll","RX J1331.0+5655             "
"1883",2.60896039009094,2.39302635192871,1019.46374511719,9.98025772268318e-13,1.06285976114034e-12,8.54651635920356e-13,0.329688191413879,1.16651855483535e-16,1.92387700080872,5.08458564141279e-09,2.7368661553235e-15,1.15227760059261e-12,0.347645342350006,0.00718836300075054,82.1229705810547,23.1605529785156,2.41408049149808e-13,3.44536221774661e-09,1298.48986816406,1.06524676232733e-11,2.20604480863362e-12,5.25223775582617e-08,8.21492700253668e-12,0.311353713274002,2.38004899024963,9.46697668174901e-12,2.15271735191345,6.18957551878907e-10,1.40269219850442e-12,3.18508782716498e-13,4.97441428326528e-11,5.58502355474388e-10,11.0407934188843,0.666666686534882,"4FGL J1331.2-1325 ","3FGL J1331.1-1328 ","bll","PMN J1331-1326              "
"1884",2.30919098854065,2.32877230644226,1290.06945800781,2.51529699846209e-13,2.4168162046298e-13,2.50444684522094e-13,0,3.01198980036735e-13,2.29692578315735,6.80484069093268e-09,6.36369472742371e-12,1.58659522152271e-12,0.220309570431709,8.52703888085671e-05,44.5895080566406,10.8502540588379,3.42468539421201e-13,9.62924184833014e-10,545.167114257812,1.46883321477942e-11,6.37722622105763e-13,1.83905246586846e-08,2.91033907043325e-12,-0.0222341883927584,0.455052673816681,4.19930800202306e-12,0.118968494236469,2.75689387985167e-10,6.42788665176919e-13,4.43615820076501e-13,6.6983418811617e-11,3.43734291030628e-10,11.3176727294922,0.666666686534882,"4FGL J1331.6+1711 ","3FGL J1331.5+1711 ","bll","TXS 1329+174                "
"1885",3.1584734916687,3.25634598731995,305.866271972656,7.93731833731437e-12,7.25193776557331e-12,7.87861182544036e-12,0.578279256820679,3.89205953052972e-23,3.0809314250946,5.88891824193638e-09,1.0681676478962e-21,1.27043644701508e-12,0.643006682395935,0.0010688939364627,74.7653350830078,20.3286113739014,1.58511586807771e-18,8.45088110601466e-10,646.716918945312,7.34756811036722e-17,5.10686653555636e-13,9.24126553059068e-09,1.41539460273704e-12,-0.079241082072258,0.833037197589874,3.7226805839341e-12,0,2.09498696168708e-10,4.5195864737356e-13,2.0151267848482e-17,3.33464695235401e-15,8.66386754005966e-11,4.17788124084473,0.666666686534882,"4FGL J1331.7-0343 ","                  ","fsrq","PKS 1328-034                "
"1887",2.49323534965515,2.3965470790863,609.1162109375,1.872443866624e-11,1.92221169537099e-11,1.64840658484211e-11,1.54108893871307,1.08526207438573e-21,2.0364887714386,6.05771433015434e-08,3.58092367911373e-20,1.46208878337717e-11,1.04499220848083,0.00680715916678309,2602.17822265625,1617.37170410156,7.76494428651742e-13,1.84001631708952e-08,5383.62939453125,3.72377094437493e-11,1.2116391223671e-11,1.25565449593523e-07,2.04053961228023e-11,0.175427079200745,8.55337524414062,3.96584258488542e-11,8.53470325469971,2.87167134516153e-09,6.41586653596371e-12,1.62752504615643e-12,2.69557098864226e-10,3.20105719708863e-09,56.1689147949219,0.666666686534882,"4FGL J1332.0-0509 ","3FGL J1332.0-0508 ","fsrq","PKS 1329-049                "
"1888",2.6007604598999,2.50918984413147,784.672668457031,6.11601101794396e-13,6.41550452085832e-13,5.38608599994633e-13,0.730061888694763,1.70219833724453e-16,2.13932037353516,2.82221335190513e-09,3.98294373556759e-15,6.40064119327571e-13,0.869242608547211,0.00573950121179223,93.4225692749023,41.8247871398926,5.19813142182968e-14,1.26796084742864e-09,580.070861816406,2.29199493585741e-12,8.12602914644633e-13,3.30234106726834e-09,5.16677521079922e-13,0.193749248981476,1.6979593038559,3.0010069949904e-12,1.56465137004852,1.52508089490411e-10,3.45880876023719e-13,1.08073455512472e-13,1.68634516073407e-11,1.79054202020801e-10,7.53385305404663,0.666666686534882,"4FGL J1332.2+4722 ","3FGL J1331.8+4718 ","fsrq","B3 1330+476                 "
"1889",2.3953640460968,2.34121799468994,982.915222167969,4.46476536297702e-12,4.58328123717489e-12,4.07030052024249e-12,1.09142363071442,2.75668196172892e-16,2.08707809448242,4.28909281424694e-08,8.14977917101703e-15,1.04058142311181e-11,0.892493665218353,0.00330660538747907,911.210388183594,531.859802246094,1.37854452245817e-12,1.22332757257482e-08,3775.21411132812,6.33879615463684e-11,8.2105962653789e-12,7.56776330490538e-08,1.22805455041175e-11,0.126179292798042,6.1327657699585,3.02711848643167e-11,5.77840375900269,2.34935892962085e-09,5.38691400514546e-12,2.80503875335625e-12,4.460656288785e-10,2.93532309569855e-09,44.0079612731934,0.666666686534882,"4FGL J1332.6-1256 ","3FGL J1332.6-1256 ","fsrq","PMN J1332-1256              "
"1891",2.35661339759827,2.33790016174316,915.234802246094,8.11216436906459e-13,8.17651285220378e-13,7.91627993625837e-13,0.810496687889099,1.22768643666914e-13,2.28120255470276,7.35615701685788e-09,2.63946221649991e-12,1.70733858908395e-12,0.45173117518425,0.000666087551508099,138.244049072266,29.5260238647461,3.63940323190592e-13,1.79759052088002e-09,886.28662109375,1.56805575468599e-11,1.18406109569924e-12,8.73564331982379e-09,1.37985879233166e-12,0.0255778506398201,0.61090099811554,6.00234618952644e-12,0.801624774932861,4.07087780152082e-10,9.4483676525009e-13,5.65812045653924e-13,8.58991489049998e-11,4.72840711029932e-10,17.2923145294189,0.666666686534882,"4FGL J1333.2+2725 ","3FGL J1332.8+2723 ","fsrq","MG2 J133305+2725            "
"1892",2.30422163009644,2.26655721664429,1042.84143066406,9.26103811693668e-13,9.46737805339326e-13,8.82629798241996e-13,1.10801315307617,2.81085753556262e-18,2.1527898311615,1.08856319513961e-08,5.92779927744814e-17,2.53927521370878e-12,0.724791169166565,0.00130044098477811,410.429260253906,175.530792236328,6.2122279976401e-13,2.66425770334422e-09,1469.11291503906,2.66312319419093e-11,1.76548315897196e-12,4.99105590190396e-10,7.89999440647601e-14,0.0592136383056641,1.94235098361969,9.05371177334358e-12,1.95519316196442,6.27663809815715e-10,1.46414206713547e-12,9.90982686535635e-13,1.4954734672834e-10,7.43820394166761e-10,26.2395248413086,0.666666686534882,"4FGL J1333.7+5056 ","3FGL J1333.7+5057 ","fsrq","CLASS J1333+5057            "
"1894",2.26891493797302,2.27583003044128,1944.62902832031,3.23120572182437e-14,3.17419871040826e-14,3.21454797188366e-14,0.33121520280838,2.35233978563426e-13,2.26364970207214,8.16839651474055e-13,4.89577128837126e-12,1.91193494464102e-16,0.547137260437012,3.48255671269726e-05,52.9002113342285,9.15303897857666,2.25375257058248e-14,6.00779592740963e-10,232.994338989258,9.62874962054383e-13,3.99729321908307e-13,5.05585365240258e-11,8.01369401067821e-15,-0.0098632387816906,0.11407694965601,1.35756152413319e-12,0,6.71781241745606e-11,1.57240431612748e-13,1.44516790570072e-13,2.17203807023614e-11,1.14261232420088e-10,5.39154672622681,0.666666686534882,"4FGL J1334.5+5634 ","                  ","fsrq","TXS 1332+567                "
"1895",2.0245087146759,1.98301780223846,2471.25390625,5.69649647006072e-14,5.77756700988197e-14,5.37383112726546e-14,0.391207635402679,2.21615924938558e-13,1.85580086708069,2.78957655586165e-11,4.19180488930859e-12,6.68711124275352e-15,0.389609843492508,0.000688006286509335,67.0772018432617,12.9302320480347,5.55820797373818e-13,8.90073736936614e-10,334.915588378906,2.31864666355719e-11,6.09328505620649e-13,3.06165509611489e-10,4.89997921252795e-14,0.0470669195055962,0.858744621276855,3.61420203660867e-12,1.10054838657379,1.78308062759314e-10,4.27436108426174e-13,6.53120623989728e-13,9.54042955747525e-11,3.24652194017006e-10,10.3047933578491,0.666666686534882,"4FGL J1335.3-2949 ","3FGL J1335.4-2949 ","bll","1ES 1332-295                "
"1896",1.96007788181305,1.70217740535736,2983.2060546875,2.71289067599323e-14,2.7978245330869e-14,2.19469980519216e-14,0,1.77138187079389e-16,1.12672567367554,2.34882424621219e-09,3.26360375796895e-15,5.66646068175108e-13,0.289744228124619,0.00363819347694516,60.9830055236816,11.5516672134399,3.36507758507201e-13,2.13486339717406e-10,185.681823730469,1.39486989667037e-11,1.47264863606562e-13,7.22555570931149e-09,1.15936752385914e-12,0.244372203946114,1.81281518936157,2.17333854905799e-12,1.98409080505371,1.19339121917861e-10,2.87901674072069e-13,4.77219988786332e-13,6.91814383557698e-11,1.92444671309744e-10,8.18043994903564,0.666666686534882,"4FGL J1336.2+2320 ","                  ","bll","2MASS J13361219+2319581     "
"1898",2.747891664505,2.7423837184906,654.977844238281,4.88540306299579e-13,4.78898984270643e-13,4.94936773856591e-13,0,5.85747012770171e-20,2.77765846252441,4.81376627448071e-09,1.43608118615038e-18,1.07699472170347e-12,0.720639824867249,-0.000408137741032988,51.140380859375,20.9780521392822,1.4952115609014e-13,9.0340696035085e-10,421.321441650391,6.68303997211628e-12,5.69742278529184e-13,2.36076025394993e-09,3.67263375744206e-13,-0.021001260727644,0.173083007335663,1.84454469927264e-12,0.282518684864044,3.44630628288517e-13,7.71049803781294e-16,1.13642310893645e-13,1.80195962318219e-11,8.8541389497987e-11,4.21723222732544,0.666666686534882,"4FGL J1337.4+5502 ","                  ","fsrq","S4 1335+55                  "
