"","PL_Index","LP_Index","Pivot_Energy","PLEC_Flux_Density","LP_Flux_Density","PL_Flux_Density","Frac2_Variability","nuFnu_Band7","PLEC_Index","Flux_Band2","Flux_Band7","nuFnu_Band2","Frac_Variability","PLEC_Expfactor","Variability2_Index","Variability_Index","nuFnu_Band6","Flux_Band3","Npred","Flux_Band6","nuFnu_Band3","Flux_Band1","nuFnu_Band1","LP_beta","LP_SigCurv","Energy_Flux100","PLEC_SigCurv","Flux_Band4","nuFnu_Band4","nuFnu_Band5","Flux_Band5","Flux1000","Signif_Avg","PLEC_Exp_Index","Source_Name","ASSOC_FGL","CLASS1","ASSOC1"
"2083",1.83542728424072,1.85180735588074,7965.28857421875,3.12209716325123e-15,2.96460282165408e-15,3.0811869542065e-15,0,9.39534691365984e-13,1.79175174236298,1.11796127910679e-09,1.64350911352473e-11,2.73058783700417e-13,0.516168057918549,6.96970600984059e-05,57.2275581359863,10.6632947921753,1.75941035286849e-13,1.06999811788633e-10,123.210914611816,7.2034041058433e-12,7.49101572872918e-14,9.0498177840459e-09,1.45930175495662e-12,-0.0184394922107458,0.224189102649689,1.95991855557465e-12,0.168614566326141,9.15142267521318e-11,2.23520827498033e-13,2.96725128192191e-13,4.23834821405844e-11,1.62774668743815e-10,5.55777025222778,0.666666686534882,"4FGL J1457.8-4642 ","                  ","bcu","PMN J1457-4642              "
"2085",2.3595244884491,2.37679529190063,1372.68005371094,6.29465284150005e-14,5.82650925120068e-14,6.37579046633072e-14,0,8.15621921545457e-17,2.40335559844971,2.7867388396885e-09,1.75540495005432e-15,6.46611995717972e-13,0,-0.000331703049596399,38.8483734130859,5.32421779632568,7.83639985042252e-14,2.73191413935336e-10,243.401962280273,3.37729583882451e-12,1.79889645388932e-13,3.81403161007002e-13,6.02385347541127e-17,-0.0637829303741455,0.745807588100433,1.25825771243177e-12,0.41033923625946,6.30724153460882e-11,1.46348048696981e-13,1.66131052057455e-13,2.52296777220051e-11,9.8868913056549e-11,4.66990423202515,0.666666686534882,"4FGL J1459.0+6129 ","                  ","bcu","SDSS J145852.69+612813.8    "
"2090",2.46855735778809,2.42301106452942,941.154724121094,6.0309895098809e-13,6.25187185007703e-13,5.58988998752147e-13,1.02363204956055,1.85414420275558e-17,2.26215434074402,4.10888834068146e-09,4.14859426329297e-16,9.43534530020718e-13,0.69042581319809,0.00210526562295854,148.334945678711,48.1873207092285,2.00943943559281e-13,1.66905478327095e-09,923.718566894531,8.75067292932519e-12,1.08553715062049e-12,1.9864025355143e-11,3.12393543650501e-15,0.089765839278698,1.56340646743774,4.65018475115375e-12,1.47719824314117,2.74412298439941e-10,6.30140037372051e-13,4.01524516760454e-13,6.17359288690444e-11,3.27461086024883e-10,12.0281991958618,0.666666686534882,"4FGL J1502.5+5552 ","3FGL J1502.2+5553 ","bcu","FIRST J150229.0+555204      "
"2093",2.49664115905762,2.50641989707947,1553.66442871094,3.4481670448637e-13,3.63623736156227e-13,3.20259877645279e-13,1.02775597572327,2.19496499426729e-13,2.32697892189026,7.9049407020193e-09,4.95916675780084e-12,1.81041444856367e-12,0.932751893997192,0.00142786046490073,123.45011138916,47.3122978210449,8.71194257142868e-14,4.48458159496568e-09,906.976196289062,3.80395714927317e-12,2.90754399723259e-12,5.69207181388975e-11,8.94187779647716e-15,0.0929567441344261,1.49280786514282,9.42472835885333e-12,0.895866632461548,4.03159478024051e-10,9.23328579392757e-13,8.12322052071851e-13,1.25292165531476e-10,6.42494335512112e-10,8.60747528076172,0.666666686534882,"4FGL J1503.6-6427 ","3FGL J1503.7-6426 ","bcu","AT20G J150350-642539        "
"2095",2.51958107948303,2.54969358444214,1724.70788574219,1.76916196536342e-12,1.77187409709789e-12,1.34979289030668e-12,0,1.69001667044491e-13,1.61549055576324,2.2904940166768e-08,6.01471997208058e-12,5.95041073706004e-12,0,0.00866591930389404,29.4456253051758,2.21974897384644,8.56882652940788e-13,1.5784326734547e-08,2402.51538085938,4.20931275946224e-11,1.0985438253508e-11,4.72478056678938e-10,7.97145078353274e-14,0.289704620838165,6.11927556991577,3.3407544092201e-11,5.6879448890686,3.70145891714913e-09,8.43299735597824e-12,3.18608355844019e-12,5.30422594735569e-10,4.19924361949597e-09,20.9180126190186,0.666666686534882,"4FGL J1503.7-5801 ","3FGL J1503.5-5801 ","bcu","2MASS J15034786-5800524     "
"2097",2.29245495796204,2.31974220275879,1485.44775390625,1.12086047095259e-13,1.06514474432391e-13,1.14990468861285e-13,0,7.53667622559705e-14,2.36213183403015,2.68632893707377e-09,1.58245617130903e-12,6.27347403626272e-13,0,-0.000370112422388047,48.4355125427246,5.80203676223755,3.00213548682163e-13,9.34327726298534e-10,352.135498046875,1.28552758715816e-11,6.19974069911849e-13,1.89803674999212e-08,3.00566234227861e-12,-0.0447288677096367,0.676636397838593,2.6540928742963e-12,0.732559025287628,1.42983430651e-10,3.33913967439856e-13,2.73913406062878e-13,4.12799273930009e-11,2.19898141362584e-10,6.89361810684204,0.666666686534882,"4FGL J1504.9+2027 ","                  ","bcu","NVSS J150503+202811         "
"2099",1.93400120735168,1.90616297721863,4326.9892578125,1.27282294201518e-14,1.28524874594481e-14,1.18906519016877e-14,0,4.20302410496926e-13,1.77698934078217,3.2929477829409e-13,7.66090576392875e-12,7.96464683256525e-17,0.279711037874222,0.00047892183647491,43.9241905212402,9.1819543838501,6.18980994931961e-13,2.65663130383231e-10,197.625595092773,2.55914959362835e-11,1.83823645866742e-13,3.81540665728153e-09,6.12831617050058e-13,0.0436212383210659,0.642975389957428,2.43413188910635e-12,0.750491321086884,1.81983206282155e-10,4.40162473526809e-13,2.48561560873758e-13,3.592227557081e-11,2.13493667189368e-10,7.97354602813721,0.666666686534882,"4FGL J1505.5-8241 ","3FGL J1504.5-8242 ","bcu","1RXS J150537.1-824233       "
"2105",2.20613431930542,2.13151860237122,1916.70690917969,9.64889247060535e-14,9.86467851848971e-14,8.00369495614246e-14,0,7.00902426147294e-17,1.66328251361847,2.19745721619091e-10,1.42432507608192e-15,5.17487833454847e-14,0.222870081663132,0.00361781916581094,49.1475028991699,8.29084396362305,3.94190973265762e-13,1.05993314125641e-09,350.032348632812,1.6738900196489e-11,7.10364547133052e-13,2.44271483040848e-08,3.88138479689992e-12,0.163060083985329,1.85334134101868,3.18915380215223e-12,1.83523011207581,1.14109437177046e-10,2.68720809493139e-13,4.87664487784645e-13,7.27642945896889e-11,2.77766948331148e-10,7.02882528305054,0.666666686534882,"4FGL J1507.3-3710 ","3FGL J1507.6-3710 ","bcu","NVSS J150720-370903         "
"2106",1.96392464637756,1.5948897600174,3318.0087890625,1.60973139792841e-14,1.71556477655604e-14,1.28381776848372e-14,0,1.44910978951417e-16,1.09465765953064,1.01864894297421e-09,2.67406988547114e-15,2.45652239869165e-13,0.332335889339447,0.00332137173973024,34.5764999389648,8.80183124542236,3.71678274095621e-13,8.7403931314789e-11,145.999145507812,1.54124248086251e-11,6.02646120398224e-14,2.2738928961985e-08,3.64798859522897e-12,0.301613032817841,1.70797049999237,1.56541012791278e-12,1.82191705703735,9.25994420031273e-11,2.23308174794427e-13,3.23718319945182e-13,4.69500306687909e-11,1.38783845526902e-10,6.56796789169312,0.666666686534882,"4FGL J1507.3+3341 ","                  ","bcu","87GB 150531.0+334938        "
"2107",2.39722490310669,2.54892086982727,1344.11596679688,8.11376587119862e-14,6.71483336056773e-14,8.22999776509993e-14,0,9.05344795984996e-14,2.47205495834351,4.05355971011545e-09,1.97523486282492e-12,9.37167878023448e-13,0.641133189201355,-0.000327512621879578,43.8454513549805,17.2508850097656,1.33247742267056e-13,3.2495400814625e-10,325.66650390625,5.76340364322192e-12,2.13057924167842e-13,7.09971548218391e-09,1.11966620870707e-12,-0.111615665256977,1.71811926364899,1.57506679140246e-12,0.279919773340225,8.88851423019865e-11,2.05499151224343e-13,1.62129139866067e-13,2.47277909953825e-11,1.19530926823153e-10,5.94349479675293,0.666666686534882,"4FGL J1508.4+7717 ","                  ","bcu","NVSS J150811+771819         "
"2108",2.77149987220764,2.81566190719604,716.260986328125,4.45472088037024e-12,4.60228122972639e-12,3.55437836281614e-12,0.637192487716675,1.89494094909004e-16,2.13462924957275,3.68562282915263e-08,6.81737008696465e-15,8.74897463504221e-12,0.295348614454269,0.0106538329273462,168.944534301758,25.0671863555908,3.7744055792063e-14,6.37804875580628e-09,1754.80639648438,1.91705787529195e-12,4.04991058050586e-12,4.72420111918836e-08,7.6628226333697e-12,0.243515089154243,4.31016540527344,1.5635747904752e-11,3.86253428459167,6.7052807750656e-10,1.43586607447704e-12,4.11721763453332e-13,7.23514165246186e-11,8.01989585852425e-10,14.6889820098877,0.666666686534882,"4FGL J1508.5-4951 ","3FGL J1508.7-4956 ","bcu","PMN J1508-4953              "
"2112",2.72466278076172,2.6759946346283,514.146057128906,5.00023633609459e-12,5.18279863470639e-12,4.52325113128871e-12,0.737932682037354,7.52069899780804e-17,2.42699837684631,1.77782357724254e-08,1.83072131977916e-15,3.98604109788647e-12,0.652052998542786,0.00490982132032514,124.410629272461,54.6810569763184,7.93836093322849e-14,3.24962678988072e-09,1259.48425292969,3.54060747734253e-12,2.05456203265786e-12,2.26728129604226e-08,3.53036848886601e-12,0.119245931506157,1.91416680812836,8.60243733885602e-12,1.6871212720871,3.26488280855131e-10,7.32016172937805e-13,3.22429555927803e-13,5.09975256468564e-11,4.28186569534361e-10,12.1873693466187,0.666666686534882,"4FGL J1509.8-2906 ","                  ","bcu","2MASS J15094531-2905016     "
"2114",2.23097014427185,2.1729736328125,1485.8125,1.21817689941427e-13,1.22752136688838e-13,1.1517382100118e-13,0.83831375837326,3.28093841428945e-14,2.03870749473572,5.5844562307783e-10,6.73097374278425e-13,1.31193761908864e-13,1.05320250988007,0.00114063790533692,117.795997619629,56.2595138549805,3.10560686325387e-13,8.99273266963263e-10,462.330078125,1.32194723917456e-11,6.00959440631016e-13,3.11668415685015e-13,4.94744466778499e-17,0.0507457926869392,0.75581419467926,2.62209438189887e-12,1.11122679710388,1.50891132921771e-10,3.54483505266359e-13,3.35280875328817e-13,5.01712942024835e-11,2.25615914839494e-10,10.6365537643433,0.666666686534882,"4FGL J1510.8+7959 ","3FGL J1512.3+8005 ","bcu","1RXS J151026.3+795946       "
"2118",2.01362085342407,1.81958508491516,2963.76782226562,1.60270763132318e-14,1.63434007673839e-14,1.39421758643329e-14,0,2.88720982161887e-18,1.44473206996918,1.31958000082477e-09,5.43702938042573e-17,3.16666289544576e-13,0,0.00230501918122172,43.0695724487305,8.12316799163818,3.58275854730333e-13,2.88861490282954e-10,151.101196289062,1.49297119805825e-11,1.98003248454322e-13,1.97967775505958e-09,3.16971546666239e-13,0.158692508935928,1.07427716255188,1.35455004417889e-12,1.31204795837402,8.54413623185835e-11,2.05037945172695e-13,1.60721872551235e-13,2.34472701671207e-11,1.2149335704148e-10,5.79177093505859,0.666666686534882,"4FGL J1512.2+4704 ","                  ","bcu","B3 1510+472                 "
"2121",2.32577252388,2.28810858726501,3218.68115234375,1.44184658787058e-13,1.48740666051222e-13,1.21385242352404e-13,1.00629770755768,3.67868116610964e-13,1.88820946216583,7.90557130869729e-09,7.82007358174353e-12,1.84029852988432e-12,0.864257872104645,0.00218568323180079,133.768447875977,55.9547805786133,1.14035907453069e-12,6.16364781436118e-09,1001.37109375,4.89876507414611e-11,4.07429211896071e-12,4.70296264154513e-08,7.43768414912527e-12,0.155388444662094,2.58983373641968,1.71433683221478e-11,2.50949835777283,1.13586418049039e-09,2.64412146691595e-12,2.06886959820685e-12,3.12981612848873e-10,1.38550493300471e-09,10.6438789367676,0.666666686534882,"4FGL J1512.9-5639 ","3FGL J1512.8-5639 ","bcu","2MASS J15130999-5640089     "
"2122",2.26302099227905,2.03213000297546,1527.9794921875,2.47454915716303e-13,2.5825094016399e-13,2.02279490900403e-13,1.73215556144714,2.96831632824577e-18,1.46348142623901,2.86361680082534e-15,9.68674554716102e-17,7.64015653412407e-19,1.43975079059601,0.00559406448155642,205.510665893555,108.06941986084,2.3062208067727e-13,1.31177457785014e-09,426.011993408203,1.07644587687972e-11,9.53521007811264e-13,4.13870493432e-09,7.03638970006581e-13,0.248730584979057,3.11230444908142,3.32768881894374e-12,3.33107113838196,3.14237580401056e-10,7.48120749377579e-13,7.48823095544915e-13,1.17700474366877e-10,4.99797259134738e-10,11.1479148864746,0.666666686534882,"4FGL J1513.2-7131 ","                  ","bcu","PMN J1512-7131              "
"2123",2.13114762306213,2.11906695365906,2662.0791015625,4.56888487546797e-14,4.60202961350721e-14,4.42279032679144e-14,0,4.36592385508194e-13,2.04389619827271,1.60416102623628e-09,8.61715733491142e-12,3.8054225027194e-13,0,0.000342901097610593,50.6276702880859,6.07610893249512,4.71715873827383e-13,1.1494084573016e-09,353.584655761719,1.98849981619675e-11,7.77082879380858e-13,2.64350065275198e-12,4.21289994585733e-16,0.0232523642480373,0.440321952104568,3.50820371017302e-12,0.574767470359802,1.67273236928445e-10,3.96808887831446e-13,4.02800378771981e-13,5.95795149327394e-11,3.13404552310104e-10,8.23483943939209,0.666666686534882,"4FGL J1513.4-3721 ","3FGL J1513.3-3719 ","bcu","2MASS J15131867-3720114     "
"2125",1.61311197280884,1.59415829181671,12837.44921875,9.37049997295212e-16,1.02528150188331e-15,7.13419164357769e-16,0,4.66463131142125e-13,1.15442788600922,3.69136985518478e-13,7.42114442814357e-12,9.21828868172611e-17,0,0.000829374068416655,26.8848724365234,5.62953662872314,1.08222438443498e-13,5.46153291862417e-16,47.0564918518066,4.33365713106704e-12,3.9266586795319e-19,1.80924848399485e-14,2.94345334698395e-18,0.171296939253807,1.38615119457245,1.00285545926587e-12,1.26192510128021,2.39578704097632e-11,5.98288915154913e-14,2.64675895133085e-13,3.68133891426314e-11,6.71955269204716e-11,4.2057728767395,0.666666686534882,"4FGL J1514.4-7719 ","                  ","bcu","1RXS J151448.8-772249       "
"2126",2.16600036621094,2.10523962974548,1958.87780761719,8.80530186524869e-14,9.15773465631591e-14,8.20216697295859e-14,0,2.01387829481224e-13,1.96854829788208,1.86887549880055e-09,4.02942826674413e-12,4.41832009347165e-13,0.719018936157227,0.00102323270402849,65.1055297851562,17.6800670623779,3.11362779092592e-13,7.14630521425619e-10,362.92236328125,1.31701238456627e-11,4.81182259835788e-13,4.21730463051606e-11,6.71178150085877e-15,0.0759090706706047,1.02452027797699,3.39593349100997e-12,1.0187840461731,2.3618274003212e-10,5.58373714019261e-13,4.82392663141151e-13,7.16428166791516e-11,3.00467595248932e-10,7.22126913070679,0.666666686534882,"4FGL J1514.6-2044 ","                  ","bcu","PMN J1514-2043              "
"2127",2.37295508384705,2.3211944103241,1151.05126953125,8.05323147577697e-13,8.47191566032135e-13,6.55790471839474e-13,0.31967830657959,7.66930828142584e-17,1.77103817462921,6.65065957861088e-09,2.60249369560402e-15,1.69146370087442e-12,0.288987636566162,0.00631399918347597,65.4416580200195,18.5942268371582,1.65081842510087e-13,2.55795473691478e-09,894.751037597656,7.9323622323435e-12,1.76202531298325e-12,1.07854211672809e-10,1.79746727213808e-14,0.235130950808525,4.11069965362549,6.49904869504114e-12,3.68804621696472,6.12562223167856e-10,1.40069770018791e-12,6.66741672723098e-13,1.09184057628386e-10,7.66795016371447e-10,15.489278793335,0.666666686534882,"4FGL J1514.7-3617 ","3FGL J1514.8-3623 ","bcu","PMN J1514-3617              "
"2129",2.36911249160767,2.21194863319397,1908.15454101562,4.72341458480907e-13,4.87280571795368e-13,4.20700719270042e-13,1.65542304515839,2.20696074262894e-13,1.85197222232819,1.31445494488958e-08,4.76645979630153e-12,3.04715215733442e-12,1.62632501125336,0.0032164822332561,438.544067382812,242.703536987305,8.99190661166061e-13,4.9468971141664e-09,1646.24487304688,3.87885314145908e-11,3.25384836262488e-12,1.8010764790688e-07,2.84353634388834e-11,0.177720338106155,2.41514587402344,1.82012599436732e-11,2.56916189193726,1.18375775848278e-09,2.74417207707378e-12,1.85665306913496e-12,2.82271067630901e-10,1.41805045483778e-09,19.783712387085,0.666666686534882,"4FGL J1514.8-0949 ","                  ","bcu","PMN J1514-0948              "
"2134",2.19814920425415,2.1537070274353,1735.17468261719,1.02393421974774e-13,1.04918535610756e-13,9.59323359682809e-14,0,8.511554603309e-19,2.01749491691589,3.32110894341042e-10,1.72435245089274e-17,7.82708519850815e-14,0.437981188297272,0.00105242885183543,47.289005279541,14.5732202529907,3.26153248289204e-13,1.01009889341697e-09,383.529266357422,1.38390002582534e-11,6.77593235427071e-13,1.01767607674219e-08,1.61756046924977e-12,0.0617688372731209,0.935807883739471,3.06476523846688e-12,1.06536149978638,1.70775393826261e-10,4.02478126781264e-13,4.21093010721102e-13,6.27730020741346e-11,2.67874444848104e-10,9.46843719482422,0.666666686534882,"4FGL J1517.0+2639 ","3FGL J1517.0+2637 ","bcu","SDSS J151702.59+263858.7    "
"2138",1.69718372821808,1.54331338405609,8623.919921875,1.80632465331587e-15,1.95624906146341e-15,1.44145790562691e-15,0,1.33013852753397e-13,1.13139832019806,3.86727802559328e-12,2.19404507582899e-12,9.57676308352038e-16,0,0.00120124290697277,28.1391677856445,7.50452184677124,4.23233063179262e-13,7.60583883743261e-14,52.6145477294922,1.70909501828742e-11,5.41350337118799e-17,2.90265695594011e-13,4.70648066877564e-17,0.207286611199379,1.3077803850174,1.04415510526062e-12,1.20443737506866,4.22471016503501e-11,1.04618929892917e-13,1.43668104214505e-13,2.01850133829673e-11,7.68559174635364e-11,4.23244619369507,0.666666686534882,"4FGL J1518.4+0750 ","                  ","bcu","NVSS J151826+075219         "
"2140",2.03810524940491,2.08728957176208,4063.71533203125,1.51583644047255e-14,1.3940809600189e-14,1.49118032781751e-14,0,8.06155814846166e-13,1.97886633872986,3.15998507742499e-12,1.53322354812246e-11,7.56491266181683e-16,0.151542887091637,0.000142314194818027,43.6542549133301,7.15002107620239,1.46905206640895e-13,1.02910724386618e-09,211.232574462891,6.13646460034811e-12,7.03381471990616e-13,1.38851410369512e-08,2.22102718161477e-12,-0.0390910655260086,0.518834829330444,2.75918003722619e-12,0.262662053108215,1.34779784555228e-10,3.22658946002446e-13,3.36812473527778e-13,4.92785465211476e-11,2.48178144701683e-10,6.98827695846558,0.666666686534882,"4FGL J1520.0-0905 ","                  ","bcu","1RXS J151959.7-090434       "
"2147",2.40148615837097,2.41371393203735,1277.08947753906,2.66075735663035e-13,2.59762832988467e-13,1.77524390587019e-13,0,1.91832715077528e-13,0.96774435043335,2.0942709788585e-09,4.19170470902785e-12,4.83990722933286e-13,0.124489888548851,0.0160751882940531,44.4184112548828,6.87138986587524,1.56603196762189e-16,6.93903878801194e-10,373.119110107422,6.77636056330686e-15,4.54741956980656e-13,9.00292551619941e-09,1.4195762620961e-12,0.389829307794571,2.00196003913879,3.01194746227251e-12,2.12177133560181,2.42196068755973e-10,5.59720455747814e-13,2.35548830874316e-13,3.59430783747339e-11,2.27629151638986e-10,4.77319431304932,0.666666686534882,"4FGL J1523.2-3941 ","                  ","bcu","2MASS J15234352-3936318     "
"2149",2.25416707992554,2.18095946311951,3482.11791992188,8.56583006565367e-14,8.51225286004759e-14,7.5936503721348e-14,0.326283842325211,1.5645208110808e-13,1.85041701793671,2.72595324091185e-09,3.23807018524913e-12,6.38961052037285e-13,0.49606853723526,0.00166532094590366,72.9284057617188,19.0541954040527,1.07679956531243e-12,2.53542942196816e-09,762.370178222656,4.5938714637872e-11,1.68982200194484e-12,1.00001166458696e-07,1.58597319305231e-11,0.0975744873285294,1.47311162948608,1.18358066403257e-11,1.78184616565704,6.68562927241823e-10,1.56710571169033e-12,1.64790945646198e-12,2.47254328122892e-10,1.00525143764685e-09,10.6507110595703,0.666666686534882,"4FGL J1524.8-5904 ","3FGL J1525.2-5905 ","bcu","PMN J1524-5903              "
"2150",1.94086372852325,1.80783796310425,3788.33349609375,2.70158617427917e-14,2.88795646197128e-14,2.0224797111037e-14,0,4.95278026490381e-13,1.2610250711441,2.76933271643352e-14,9.0531141611061e-12,6.69363195715311e-18,0.492950886487961,0.00275967642664909,48.6420860290527,15.7162532806396,1.17268831635337e-15,2.0421120350278e-10,233.788375854492,4.8517217126438e-14,1.41187585169129e-13,7.33331673163917e-10,1.17755767159791e-13,0.244938626885414,2.72091746330261,3.20005155186875e-12,2.54776167869568,2.11752337886395e-10,5.11817259581104e-13,6.63565339828476e-13,9.59769069774907e-11,2.81433459869973e-10,8.75991916656494,0.666666686534882,"4FGL J1526.1-0831 ","3FGL J1525.8-0834 ","bcu","GALEXASC J152603.17-083146.0"
"2151",1.9675133228302,1.93123471736908,3963.2626953125,1.60148620981324e-14,1.64097979860533e-14,1.51723218136304e-14,0,3.12869305116315e-13,1.82246696949005,1.94358181079216e-14,5.78194740349924e-12,4.68538218648156e-18,0,0.00042826822027564,38.5182418823242,4.34369659423828,4.458010566602e-13,5.11572950667727e-10,210.44384765625,1.8492637976486e-11,3.52577532057238e-13,5.1146435177396e-13,8.2042115728504e-17,0.0460080206394196,0.67094212770462,2.62351121729787e-12,0.71660703420639,1.88754761820675e-10,4.55030110813048e-13,3.19972347229136e-13,4.64264390820368e-11,2.32847741088449e-10,7.05977201461792,0.666666686534882,"4FGL J1526.7-1529 ","                  ","bcu","2MASX J15264667-1530269     "
"2153",2.11097145080566,2.10517263412476,2896.6689453125,2.89344726834857e-14,2.95173939815225e-14,2.87051131020281e-14,0,1.49497628902998e-13,2.08950042724609,1.91989468767417e-09,2.9272901377192e-12,4.56341290710344e-13,0,7.66285666031763e-05,43.8137435913086,2.9018726348877,3.89912982543678e-13,6.75905054148274e-10,260.062164306641,1.64042113226515e-11,4.5803936815289e-13,9.55756307430278e-11,1.52438927095416e-14,0.0157172456383705,0.245126083493233,2.70465724469537e-12,0.139784768223763,1.70132838372972e-10,4.04390090207388e-13,3.22882454280304e-13,4.76460954024205e-11,2.42546649431574e-10,5.21532201766968,0.666666686534882,"4FGL J1528.2-2905 ","3FGL J1528.1-2904 ","bcu","2MASS J15282165-2858132     "
"2154",2.29558372497559,1.86580014228821,1605.71228027344,1.54647480802086e-13,1.63966130711964e-13,9.85759325729252e-14,0,2.89069448538537e-16,0.307216793298721,8.39546260202745e-14,1.03997621061711e-14,2.44853336075128e-17,0,0.0162486452609301,34.8059463500977,2.13425850868225,6.05025402065744e-14,2.82740358903411e-10,170.231918334961,3.19185693500867e-12,2.35096745673444e-13,6.43253636120611e-12,1.11502824253493e-15,0.695547938346863,3.18534684181213,1.44817307017736e-12,3.18394303321838,2.82509599047742e-10,6.80799058620785e-13,2.16486876168653e-13,3.72677409765654e-11,3.15259790495404e-10,5.83214712142944,0.666666686534882,"4FGL J1528.5-2240 ","3FGL J1528.7-2247 ","bcu","NVSS J152834-223522         "
"2156",2.28095459938049,2.22734880447388,1476.17980957031,1.10456802938138e-13,1.11113212814679e-13,1.03299767557127e-13,0,2.70870267378676e-17,2.04219245910645,7.09343955102026e-12,5.66298805842558e-16,1.65839469012176e-15,0,0.00156701670493931,35.2818260192871,7.21697616577148,2.71909773343071e-13,7.84464937453322e-10,431.268402099609,1.16303772168536e-11,5.21221412384809e-13,9.52798195896776e-09,1.50950009870227e-12,0.0622117072343826,0.869717478752136,2.34192461430471e-12,1.15932428836823,1.54101439941989e-10,3.60277996672154e-13,2.38711665451891e-13,3.5927327085572e-11,1.9556921360131e-10,8.95208930969238,0.666666686534882,"4FGL J1529.7+6733 ","3FGL J1529.5+6733 ","bcu","WN B1529+6741               "
"2157",2.14327216148376,2.10939192771912,2514.65283203125,4.80693941953565e-14,4.8709602025682e-14,4.28275003080871e-14,0,3.87122842780532e-17,1.82742464542389,5.70836260205265e-12,7.6772191721065e-16,1.35254538654922e-15,0,0.00151580385863781,54.7509613037109,4.44240188598633,4.80514608137972e-13,8.92401819108102e-10,306.842071533203,2.02799235737849e-11,6.02474721587282e-13,7.11997305558043e-09,1.13415299287517e-12,0.0805657133460045,1.22307276725769,3.01998638770062e-12,1.42909336090088,1.55325988182575e-10,3.6803101798738e-13,4.17314267994393e-13,6.18137208086011e-11,2.69003486152997e-10,6.96408891677856,0.666666686534882,"4FGL J1530.5-3026 ","                  ","bcu","NVSS J153041-302559         "
"2167",1.9042946100235,1.61785650253296,6143.658203125,4.50059648633727e-15,4.57934132779524e-15,3.50232961799897e-15,0,4.17187145289669e-13,0.955830693244934,3.32219984855442e-09,7.51106989105299e-12,8.05908020439644e-13,0.304652601480484,0.00257666734978557,34.3193855285645,13.0302257537842,1.6229372175585e-13,1.29952382188492e-10,103.079460144043,6.69024427871201e-12,9.02369948511603e-14,1.16284534085187e-11,1.86997473237906e-15,0.270165413618088,1.37244749069214,1.39793992354198e-12,1.51925706863403,2.83812869039668e-11,6.88480780090643e-14,2.61628094406011e-13,3.76776665422796e-11,1.20978227435842e-10,4.37710809707642,0.666666686534882,"4FGL J1535.3-3135 ","                  ","bcu","2MASS J15352963-3133461     "
"2169",2.62374305725098,2.62957668304443,1218.86315917969,3.40362232755659e-13,3.4458520021749e-13,3.02215500888603e-13,0,2.24508776234525e-14,2.28924870491028,2.14724216185402e-09,5.29284732361801e-13,4.85942341053869e-13,0.798939347267151,0.00335856224410236,45.2483520507812,16.7875003814697,2.8231814808025e-14,1.79671633127043e-09,531.529846191406,1.24748432070443e-12,1.1485544503323e-12,1.94942479936344e-08,3.0473104508516e-12,0.105142623186111,1.1227867603302,5.41286633570781e-12,1.02745676040649,2.52961679381158e-10,5.7247750376993e-13,3.04417027609943e-13,4.76208204813755e-11,3.12812303837617e-10,4.40342044830322,0.666666686534882,"4FGL J1535.8-4730 ","                  ","bcu","PMN J1535-4730              "
"2171",2.25794005393982,2.2470006942749,1677.9833984375,3.23013181957252e-13,3.22907743295978e-13,3.13899622440827e-13,0.480598449707031,5.71028250725969e-13,2.18060302734375,1.34783304517327e-08,1.1835368622648e-11,3.15815516099827e-12,0.326970517635345,0.00045829190639779,92.2944259643555,23.5091209411621,6.21995944333209e-13,2.7817073089409e-09,1124.68725585938,2.65454550701927e-11,1.85315521608609e-12,6.32251362375769e-09,1.00257280775951e-12,0.0196288116276264,0.591595828533173,9.44910642786123e-12,0.93858414888382,5.01041375056133e-10,1.17400783105487e-12,1.3211337406005e-12,1.98310812216107e-10,8.00729371697173e-10,19.2142772674561,0.666666686534882,"4FGL J1537.7-7957 ","3FGL J1537.8-8000 ","bcu","PMN J1537-7958              "
"2172",1.70201802253723,1.55996632575989,7915.79296875,3.99030318132981e-15,4.41834238737882e-15,3.03605979163387e-15,0,5.5997123171031e-13,1.08642041683197,6.15606808693388e-14,9.25579144578359e-12,1.52372674163515e-17,0.572993397712708,0.0014102227287367,34.8458213806152,12.2233428955078,3.72606188524943e-13,1.9796479993478e-13,92.3472671508789,1.50538088938834e-11,1.40821120070269e-16,3.39253514169968e-10,5.49972698946858e-14,0.228362649679184,1.93691194057465,1.89977460846036e-12,1.80949437618256,6.25872687010087e-11,1.54913638882904e-13,3.99746804668338e-13,5.61959749567631e-11,1.40532821490957e-10,5.10142087936401,0.666666686534882,"4FGL J1537.9-1344 ","                  ","bcu","1RXS J153757.1-134334       "
